,T,ax,ay,az,gx,gy,gz
0,583,0.3233,-0.205448,-0.728828,11.1475,-14.5775,-18.0075
1,728,0.348188,-0.194224,-0.815936,-87.2025,-54.0575,-190.33
2,825,0.371612,-0.208376,-0.8723001,-69.1075,-104.475,-353.2725
3,921,0.371368,-0.209108,-0.87718,18.8475,-98.07,-77.735
4,1018,0.371124,-0.207644,-0.877424,0.945,-6.685,-5.005
5,1114,0.371856,-0.20862,-0.8786441,1.015,-5.8625,-4.6025
6,1211,0.37332,-0.206912,-0.878888,1.12,-5.6875,-4.6375
7,1307,0.373808,-0.207644,-0.881328,1.225,-5.4775,-4.7425
8,1404,0.37332,-0.206668,-0.8786441,1.295,-5.3725,-4.7075
9,1501,0.376248,-0.2074,-0.8801081,1.33,-5.285,-4.69
10,1597,0.376248,-0.20618,-0.879376,1.295,-5.3025,-4.69
11,1694,0.377956,-0.2074,-0.877424,1.2775,-5.32,-4.69
12,1790,0.376004,-0.208864,-0.876692,1.2775,-5.3725,-4.6025
13,1887,0.37942,-0.208376,-0.8786441,1.2425,-5.3725,-4.585
14,1983,0.378444,-0.207644,-0.8769361,1.155,-5.5125,-4.445
15,2080,0.3782,-0.203496,-0.8801081,1.3475,-5.6175,-4.375
16,2176,0.379908,-0.203984,-0.87474,1.4175,-5.81,-4.3225
17,2273,0.378444,-0.205204,-0.87962,1.2425,-5.9325,-4.0775
18,2369,0.377956,-0.205204,-0.8784,1.225,-5.8975,-3.9025
19,2466,0.378932,-0.20252,-0.878156,1.3125,-5.8975,-3.7975
20,2563,0.372344,-0.20984,-0.877668,1.365,-5.845,-3.78
21,2659,0.377956,-0.2013,-0.881572,1.295,-5.985,-3.7625
22,2756,0.37942,-0.209596,-0.881328,1.295,-5.915,-3.675
23,2852,0.375272,-0.204716,-0.881328,1.12,-5.95,-3.78
24,2949,0.376492,-0.204228,-0.8808401,1.2425,-5.8975,-3.6925
25,3045,0.377468,-0.204472,-0.881328,1.3125,-5.915,-3.6925
26,3142,0.376248,-0.204228,-0.877424,1.3825,-5.7575,-3.5875
27,3238,0.376736,-0.202032,-0.877912,1.435,-5.7225,-3.5875
28,3335,0.378688,-0.204472,-0.8784,1.5225,-5.5825,-3.5525
29,3432,0.378444,-0.204228,-0.879376,1.505,-5.74,-3.5
30,3528,0.381128,-0.204228,-0.877424,1.6275,-5.845,-3.36
31,3625,0.377224,-0.203008,-0.878888,1.61,-5.95,-3.325
32,3721,0.380396,-0.203252,-0.878156,1.645,-6.055,-3.115
33,3818,0.379664,-0.20252,-0.87718,1.5575,-6.1425,-3.0975
34,3914,0.379664,-0.204716,-0.87718,1.5925,-6.37,-3.0275
35,4011,0.375028,-0.201056,-0.881328,1.5225,-6.3,-2.8875
36,4107,0.377468,-0.203008,-0.8791321,1.645,-6.335,-2.8
37,4204,0.376492,-0.20374,-0.8801081,1.6975,-6.3875,-2.695
38,4300,0.37576,-0.203984,-0.879864,1.785,-6.4575,-2.59
39,4397,0.377468,-0.20374,-0.879376,1.8025,-6.405,-2.5725
40,4494,0.37698,-0.204228,-0.879376,1.785,-6.405,-2.52
41,4590,0.376492,-0.203984,-0.8769361,1.8025,-6.545,-2.5025
42,4687,0.37576,-0.205448,-0.879864,1.89,-6.5625,-2.45
43,4783,0.376736,-0.203496,-0.87962,1.855,-6.5975,-2.45
44,4880,0.374784,-0.204716,-0.878156,1.8375,-6.5975,-2.2925
45,4976,0.371612,-0.204472,-0.879376,1.855,-6.5275,-2.3975
46,5073,0.372588,-0.204472,-0.8805961,1.8725,-6.4925,-2.31
47,5169,0.3721,-0.206912,-0.8784,1.9075,-6.51,-2.3275
48,5266,0.374052,-0.204228,-0.8769361,1.89,-6.65,-2.2925
49,5363,0.37332,-0.206912,-0.8769361,1.645,-6.5975,-2.2575
50,5459,0.371612,-0.2074,-0.8769361,1.6275,-6.4925,-2.345
51,5556,0.369172,-0.20618,-0.8784,1.6625,-6.3175,-2.52
52,5652,0.369416,-0.205448,-0.8805961,1.7675,-6.1775,-2.59
53,5749,0.366732,-0.207644,-0.882548,1.9425,-6.0375,-2.695
54,5845,0.36844,-0.205204,-0.881328,1.9425,-5.845,-2.695
55,5942,0.370636,-0.205936,-0.8769361,1.9425,-5.81,-2.8175
56,6038,0.369172,-0.209596,-0.8764481,1.9425,-5.6525,-2.975
