,T,ax,ay,az,gx,gy,gz
0,934.0,1.0041,-0.1007,-0.046,18.445,-8.365,3.465
1,1031.0,0.9873,-0.09780001,-0.0281,165.1825,-43.2075,108.7275
2,1128.0,0.9679,-0.087,-0.0154,258.545,-62.3875,155.7675
3,1225.0,0.9658,-0.0699,-0.0154,50.82,-52.0275,3.57
4,1323.0,0.9831,-0.0515,-0.0165,8.0325,13.37,0.315
5,1420.0,1.0108,-0.0472,-0.0093,3.2025,15.715,-0.9275
6,1517.0,1.0237,-0.0395,-0.0013,0.98,12.705,-3.045
7,1614.0,1.0047,-0.0431,0.006599999,-2.45,10.115,-4.4975
8,1711.0,0.9747,-0.0647,0.0087,-2.0825,9.485,-4.445
9,1808.0,0.9603001,-0.0814,0.0159,1.82,10.71,-2.73
10,1905.0,0.9745,-0.0834,0.0166,4.69,12.1275,-0.525
11,2002.0,0.9943,-0.0793,0.019,6.65,13.8075,0.8925
12,2099.0,1.0163,-0.0832,0.0187,6.2825,14.84,1.61
13,2196.0,1.0171,-0.07190001,0.019,6.965,15.3475,2.7125
14,2293.0,1.0146,-0.0656,0.0207,6.1775,15.0325,3.3425
15,2391.0,1.0126,-0.0641,0.0261,5.88,13.8425,2.9575
16,2488.0,1.0053,-0.0465,0.0317,5.5825,11.97,2.0125
17,2585.0,1.0009,-0.0404,0.0395,4.3575,10.4475,1.8725
18,2682.0,0.9953,-0.0395,0.0355,2.8,8.715,1.4525
19,2779.0,0.9827,-0.0434,0.037,1.645,6.125,0.91
20,2876.0,0.9831,-0.0536,0.0325,0.875,4.3575,0.8575
21,2973.0,0.9908999,-0.0617,0.0296,0.7175,3.8325,1.085
22,3070.0,0.9967,-0.0599,0.0288,0.8225,2.8875,2.1525
23,3167.0,0.9964,-0.0737,0.024,0.42,2.1525,2.275
24,3264.0,1.008,-0.0675,0.0259,0.6825,1.715,1.435
25,3361.0,1.018,-0.0609,0.0309,0.805,0.9975,-0.21
26,3458.0,1.0027,-0.0647,0.0346,-0.98,-0.245,-1.1375
27,3555.0,0.9965,-0.0717,0.0354,0.3675,-0.35,-1.365
28,3653.0,0.9868999,-0.0758,0.0353,1.2425,0.1925,-0.875
29,3750.0,0.992,-0.0821,0.0407,1.68,0.5075,-0.0525
30,3847.0,0.9832,-0.0798,0.0417,3.9725,2.135,0.9975
31,3944.0,0.987,-0.0783,0.0407,6.2125,3.955,2.24
32,4041.0,0.9998,-0.0682,0.0399,4.7775,3.3425,2.9225
33,4138.0,1.0156,-0.06440001,0.0497,3.255,1.9425,3.0275
34,4235.0,1.0227,-0.0647,0.0475,2.3975,1.4175,3.045
35,4332.0,1.0207,-0.065,0.05,1.715,1.2425,3.255
36,4429.0,1.0148,-0.0743,0.0608,1.435,0.5425,3.1325
37,4526.0,1.0077,-0.07940001,0.0547,1.295,0.21,2.59
38,4623.0,1.0081,-0.0827,0.0565,1.12,-0.0175,2.135
39,4720.0,1.0093,-0.0833,0.0598,0.8575,-0.385,1.54
40,4817.0,1.0005,-0.08429999,0.0634,1.505,-0.525,0.9975
41,4914.0,0.9955,-0.0885,0.0549,1.2775,-0.455,0.6825
42,5012.0,0.9814,-0.09139999,0.0573,3.5,-0.2275,0.3675
43,5109.0,0.9783,-0.0888,0.0693,6.65,0.98,1.0325
44,5206.0,0.9838,-0.07940001,0.0694,7.735,2.17,1.5925
45,5303.0,0.9983,-0.0675,0.0786,8.155,1.365,2.03
46,5400.0,1.0343,-0.0578,0.0841,6.475,-0.2625,1.4
47,5497.0,1.0355,-0.0577,0.0925,4.7425,-1.68,1.19
48,5594.0,1.0191,-0.0565,0.0916,5.565,-1.575,1.505
49,5691.0,1.002,-0.061,0.0935,6.51,-1.6975,1.6625
50,5788.0,0.9988,-0.08309999,0.1005,7.42,-2.345,1.6625
51,5885.0,0.9997,-0.09969999,0.103,7.665,-2.87,1.54
52,5982.0,1.0028,-0.1064,0.1072,7.4725,-3.0275,1.3825
53,6079.0,1.0032,-0.1054,0.1074,6.2475,-3.395,1.4525
54,6176.0,0.9891,-0.1014,0.0991,4.445,-3.885,1.4
55,6273.0,0.9808,-0.0947,0.0915,4.375,-3.6225,0.9975
56,6370.0,0.9955,-0.0871,0.1109,6.615,-3.5,0.525
57,6468.0,1.005,-0.076,0.107,6.79,-5.11,0.525
58,6565.0,0.9929999,-0.0659,0.0958,5.5825,-7.28,0.4375
59,6662.0,0.9778,-0.058,0.0755,6.02,-7.91,0.0525
60,6759.0,0.9801,-0.0608,0.0588,7.8225,-7.6475,-0.5425
61,6856.0,0.9905,-0.08190001,0.06360001,9.5025,-7.2625,-1.225
62,6953.0,0.9998,-0.105,0.08160001,10.4475,-7.56,-1.855
63,7050.0,1.0041,-0.1121,0.0892,9.905,-7.7875,-1.9425
64,7147.0,0.9995,-0.1039,0.0871,7.07,-7.2625,-1.47
65,7244.0,0.9938,-0.1002,0.0938,4.4275,-6.44,-0.385
66,7341.0,0.9827,-0.09110001,0.0874,1.7675,-5.39,0.8225
67,7438.0,0.9673,-0.08429999,0.06669999,-0.0875,-4.1125,1.4
68,7535.0,0.9628,-0.0906,0.0671,0.805,-3.2725,1.12
69,7632.0,0.9677,-0.0885,0.0638,1.1375,-2.765,0.3325
70,7729.0,0.9738,-0.0832,0.0593,0.595,-2.4325,-0.7
71,7826.0,0.9836,-0.08,0.0599,0.0875,-2.0125,-1.6275
72,7924.0,0.9945,-0.07940001,0.0686,-0.3675,-1.855,-1.925
73,8021.0,0.9994,-0.078,0.0676,-0.875,-1.89,-1.6275
74,8118.0,1.0011,-0.0775,0.0671,-1.82,-1.4,-1.365
75,8215.0,0.9983999,-0.0743,0.07,-1.9775,-0.805,-1.1375
76,8312.0,0.9971,-0.0727,0.0727,-1.3825,-0.3675,-0.945
77,8409.0,0.9964,-0.0723,0.0828,-0.805,0.1575,-0.7175
78,8506.0,0.9937,-0.07190001,0.0925,-0.805,0.175,-0.455
