,T,ax,ay,az,gx,gy,gz
0,195511,0.583404,0.2318,-0.5846241,13.58,-12.9675,-14.315
1,195663,0.616344,0.231556,-0.697596,80.0975,-106.75,-7.455
2,195760,0.641232,0.238388,-0.741028,120.1375,-181.405,133.875
3,195856,0.643672,0.24034,-0.7381001,61.3725,-136.36,3.2725
4,195953,0.644404,0.237656,-0.737124,4.76,-8.9075,-3.745
5,196049,0.642452,0.238876,-0.738588,2.38,-3.64,-3.9725
6,196145,0.6409881,0.240828,-0.740052,2.275,-3.5525,-3.955
7,196242,0.642696,0.242048,-0.739564,2.2925,-3.3425,-3.92
8,196338,0.643428,0.2379,-0.737612,2.345,-3.255,-3.85
9,196435,0.644404,0.237168,-0.739564,2.275,-3.2725,-3.8325
10,196531,0.644892,0.237168,-0.740052,2.275,-3.3075,-3.9025
11,196627,0.644648,0.236436,-0.74054,2.2925,-3.3775,-3.99
12,196724,0.645136,0.23912,-0.736392,2.275,-3.325,-4.06
13,196820,0.6456241,0.240828,-0.738588,2.24,-3.4125,-4.06
14,196917,0.644648,0.238388,-0.7373681,2.31,-3.465,-3.9725
15,197013,0.6456241,0.240096,-0.737856,2.4675,-3.5175,-4.0425
16,197109,0.644892,0.238144,-0.738344,2.6075,-3.6575,-3.99
17,197206,0.645868,0.239852,-0.7373681,2.485,-3.675,-3.9725
18,197302,0.643184,0.238388,-0.737612,2.6075,-3.7625,-3.9725
19,197398,0.644648,0.238144,-0.73566,2.6075,-3.71,-4.025
20,197495,0.6456241,0.239364,-0.7366361,2.59,-3.6925,-3.9725
21,197591,0.645136,0.238388,-0.738588,2.6775,-3.6575,-4.0425
22,197688,0.64294,0.237412,-0.73688,2.73,-3.64,-4.1125
23,197784,0.645136,0.239608,-0.73688,2.625,-3.5875,-4.1125
24,197880,0.64538,0.235216,-0.73932,2.6425,-3.675,-4.1125
25,197977,0.64172,0.23912,-0.739564,2.6425,-3.64,-4.1125
26,198073,0.643916,0.240096,-0.739564,2.625,-3.605,-4.2
27,198170,0.643672,0.238144,-0.738832,2.6425,-3.57,-4.095
28,198266,0.643184,0.236436,-0.73688,2.625,-3.5525,-4.1475
29,198362,0.645868,0.239608,-0.737612,2.5375,-3.5525,-4.2
30,198459,0.643672,0.238632,-0.738588,2.5725,-3.5175,-4.13
31,198555,0.644892,0.236436,-0.74054,2.52,-3.4475,-4.06
32,198652,0.644648,0.23668,-0.740296,2.4325,-3.3425,-4.0425
33,198748,0.645136,0.23546,-0.739564,2.3625,-3.3425,-4.1475
34,198845,0.645136,0.239364,-0.737856,2.24,-3.2725,-4.2
35,198941,0.644648,0.237168,-0.740296,2.2575,-3.2375,-4.1825
36,199037,0.645136,0.238876,-0.737612,2.3975,-3.2725,-4.025
37,199134,0.643428,0.238632,-0.737856,2.415,-3.255,-4.1125
38,199230,0.64538,0.236192,-0.740052,2.2925,-3.185,-4.1125
39,199326,0.643916,0.2379,-0.7373681,2.2575,-3.0975,-4.165
40,199423,0.6463561,0.235948,-0.738832,2.24,-3.0625,-4.165
41,199519,0.6466,0.24034,-0.737612,2.0825,-2.9925,-4.2175
42,199616,0.6466,0.237412,-0.734684,2.1175,-2.9925,-4.13
43,199712,0.645868,0.242048,-0.733952,2.135,-3.0625,-4.165
44,199809,0.64538,0.241316,-0.73566,2.275,-3.1325,-4.1825
45,199905,0.643916,0.240828,-0.73444,2.3975,-3.115,-3.955
46,200001,0.645868,0.241072,-0.733708,2.45,-3.2025,-3.9725
47,200098,0.648552,0.240828,-0.7373681,2.45,-3.255,-3.9025
48,200194,0.6466,0.235216,-0.737856,2.5025,-3.1325,-3.7975
49,200291,0.648064,0.239852,-0.73688,2.45,-3.15,-3.9375
50,200387,0.646112,0.240584,-0.734928,2.45,-3.1675,-4.0075
51,200483,0.6466,0.238144,-0.734196,2.45,-3.1675,-3.9375
52,200580,0.6470881,0.238632,-0.735416,2.5375,-3.3075,-3.9725
53,200676,0.648552,0.238876,-0.7361481,2.52,-3.395,-3.99
54,200773,0.648308,0.2379,-0.73566,2.52,-3.4125,-4.0075
55,200869,0.648064,0.239852,-0.73566,2.52,-3.5175,-4.0425
56,200965,0.648308,0.238388,-0.736392,2.5375,-3.4125,-4.025
57,201062,0.648796,0.2379,-0.735904,2.555,-3.395,-4.0075
58,201158,0.647332,0.2379,-0.7381001,2.45,-3.3075,-4.1825
59,201255,0.6463561,0.24034,-0.736392,2.5025,-3.3075,-4.2525
60,201351,0.646844,0.240828,-0.733464,2.5725,-3.325,-4.2
