,T,ax,ay,az,gx,gy,gz
0,1483398,-0.333548,0.075396,-0.79056,12.3725,-13.4925,-13.16
1,1483546,-0.313784,0.079056,-0.845216,-24.43,-70.175,-147.0875
2,1483643,-0.323544,0.099308,-0.904996,-62.1775,-125.23,-149.3975
3,1483740,-0.320128,0.116144,-0.9228081,17.99,-120.295,-65.0125
4,1483837,-0.316224,0.11834,-0.9315921,-18.305,-2.9925,-6.125
5,1483933,-0.320616,0.119804,-0.930128,-17.3425,-0.875,-3.5875
6,1484030,-0.320372,0.12322,-0.9247601,-15.05,-3.5875,-3.3425
7,1484127,-0.321592,0.127368,-0.931348,-14.1225,-6.405,-3.29
8,1484224,-0.326228,0.12566,-0.9284201,-11.9,-8.9075,-3.185
9,1484321,-0.335012,0.13664,-0.9335441,-9.66,-10.08,-2.94
10,1484417,-0.331108,0.15006,-0.94306,-6.4575,-10.01,-3.01
11,1484514,-0.326472,0.148352,-0.9440361,-0.0525,-10.255,-3.4475
12,1484611,-0.330132,0.136884,-0.9335441,7.5075,-10.465,-3.7275
13,1484708,-0.330376,0.132492,-0.9340321,11.1825,-10.57,-3.815
14,1484805,-0.334768,0.148352,-0.9516,14.6125,-10.745,-3.9725
15,1484901,-0.334768,0.139324,-0.9552601,22.1375,-10.7275,-4.3225
16,1484998,-0.337696,0.134688,-0.9623361,30.555,-9.9225,-4.41
17,1485095,-0.331108,0.134688,-0.9650201,39.655,-9.3275,-4.27
18,1485192,-0.313296,0.043432,-0.832528,49.6475,-10.4825,-4.06
19,1485289,-0.38308,0.134444,-0.9311041,49.455,-15.75,-4.305
20,1485385,-0.31354,-0.132004,-0.667096,56.3325,-8.8375,-6.02
21,1485482,-0.338916,0.163236,-1.004304,15.4525,-6.3175,-4.445
22,1485579,-0.338672,0.047092,-0.8810841,21.6825,-6.58,-3.045
23,1485676,-0.325984,0.08857201,-0.91378,17.2025,-4.06,-3.5175
24,1485773,-0.338672,0.085888,-0.81984,12.4075,-8.6625,-3.36
25,1485869,-0.350384,0.081984,-0.9089001,4.6725,-8.9425,-3.955
26,1485966,-0.334036,0.077104,-0.9145121,4.025,-5.74,-4.1475
27,1486063,-0.34404,0.077592,-0.914268,2.8875,-5.6,-4.165
28,1486160,-0.340624,0.077348,-0.914756,2.8525,-5.425,-4.2175
29,1486257,-0.3416,0.07612801,-0.9181721,2.6425,-5.25,-4.1475
30,1486353,-0.341112,0.077348,-0.917928,2.4675,-4.9875,-4.165
31,1486450,-0.341844,0.077592,-0.9189041,2.415,-4.7775,-4.2175
32,1486547,-0.34038,0.07564,-0.916952,2.3975,-4.5675,-4.235
33,1486644,-0.341356,0.077348,-0.91744,2.275,-4.55,-4.2175
34,1486741,-0.340624,0.07564,-0.915976,2.205,-4.375,-4.2875
35,1486837,-0.340136,0.076616,-0.917928,2.205,-4.375,-4.235
36,1486934,-0.340624,0.077104,-0.918416,2.1,-4.305,-4.305
37,1487031,-0.34038,0.07686,-0.917684,2.1175,-4.165,-4.235
38,1487128,-0.340868,0.07442,-0.915732,2.1875,-4.2525,-4.27
39,1487225,-0.338916,0.07417601,-0.9208561,2.135,-4.06,-4.2525
40,1487321,-0.3416,0.075884,-0.9181721,2.1175,-4.235,-4.27
41,1487418,-0.341356,0.074664,-0.9191481,2.1175,-4.2525,-4.13
42,1487515,-0.343796,0.075396,-0.9191481,2.24,-4.235,-4.1825
43,1487612,-0.342332,0.072712,-0.915732,2.31,-4.34,-4.1825
44,1487708,-0.342332,0.075396,-0.916952,2.2925,-4.3925,-4.235
45,1487805,-0.344528,0.07442,-0.916464,2.4675,-4.4625,-4.235
46,1487902,-0.34282,0.073444,-0.915244,2.695,-4.235,-4.13
47,1487999,-0.34282,0.07417601,-0.916952,2.87,-4.305,-4.0425
48,1488096,-0.335988,0.06832001,-0.906704,2.9575,-4.095,-4.0425
49,1488192,-0.314516,0.078812,-0.9284201,2.555,-3.045,-4.165
50,1488289,-0.336476,0.07808001,-0.914756,1.785,-3.7625,-4.2525
51,1488386,-0.329156,0.071248,-0.9208561,1.0675,-4.06,-4.4275
52,1488483,-0.343064,0.077104,-0.9167081,0.8400001,-4.3225,-4.5675
53,1488580,-0.343308,0.07222401,-0.915732,0.7525,-4.515,-4.48
54,1488677,-0.343552,0.075884,-0.917684,0.805,-4.34,-4.445
55,1488773,-0.340136,0.070028,-0.919392,0.9275,-4.515,-4.48
56,1488870,-0.343552,0.072468,-0.9181721,1.015,-4.62,-4.445
57,1488967,-0.341112,0.0732,-0.915732,1.05,-4.7425,-4.4625
58,1489064,-0.3416,0.072468,-0.9145121,1.1375,-4.7425,-4.2875
59,1489161,-0.342332,0.073688,-0.914268,1.19,-4.7425,-4.3225
60,1489257,-0.341112,0.07198,-0.914268,1.3475,-4.5675,-4.3925
61,1489354,-0.338916,0.073932,-0.9171961,1.2775,-4.4275,-4.3925
62,1489451,-0.34038,0.075396,-0.91622,1.1025,-4.7075,-4.375
63,1489548,-0.338672,0.076616,-0.9150001,0.9275,-4.5675,-4.445
64,1489645,-0.343308,0.07564,-0.9186601,0.9275,-4.62,-4.3925
65,1489741,-0.338916,0.072956,-0.9191481,0.8225,-4.83,-4.4625
