,T,ax,ay,az,gx,gy,gz
0,56941,0.853024,-0.02806,-0.258274,18.9525,-18.515,-18.06
1,57083,0.8703481,-0.021228,-0.320372,-27.3525,-31.5525,-100.2925
2,57179,0.931836,-0.02135,-0.340502,-57.9425,-75.32,-124.53
3,57276,0.9333,-0.022204,-0.340014,24.0975,-105.07,-51.8875
4,57373,0.932812,-0.024522,-0.343186,-0.665,-8.855,-4.6025
5,57469,0.93269,-0.026718,-0.345748,-1.7675,-5.46,-3.3075
6,57566,0.9315921,-0.027084,-0.347212,-2.0475,-5.5125,-3.43
7,57663,0.930494,-0.028182,-0.347212,-2.1875,-5.95,-3.6225
8,57759,0.9315921,-0.027694,-0.349896,-2.17,-6.1075,-3.6225
9,57856,0.930616,-0.024766,-0.353556,-1.89,-6.0025,-3.57
10,57953,0.9307381,-0.024522,-0.355752,-1.3475,-5.5825,-3.465
11,58049,0.930616,-0.021838,-0.359168,-0.7,-4.9175,-3.2375
12,58146,0.930982,-0.020984,-0.36356,0.0,-4.34,-3.115
13,58243,0.9333,-0.022082,-0.364658,0.56,-3.8675,-2.8175
14,58339,0.9368381,-0.022082,-0.366854,0.9625,-3.99,-2.66
15,58436,0.9385461,-0.020618,-0.363804,0.91,-4.55,-2.59
16,58532,0.935496,-0.020374,-0.357704,0.6475,-5.1625,-2.485
17,58629,0.9307381,-0.019642,-0.354776,0.105,-5.39,-2.5025
18,58726,0.92598,-0.02135,-0.351604,-0.3325,-5.25,-2.5725
19,58822,0.922564,-0.023058,-0.349408,-0.5775,-4.9525,-2.8
20,58919,0.922686,-0.023912,-0.349042,-0.7525,-4.8475,-2.94
21,59016,0.9236621,-0.023424,-0.349164,-0.7875,-5.075,-3.045
22,59112,0.925858,-0.023302,-0.349286,-0.6475,-5.74,-3.15
23,59209,0.9274441,-0.024644,-0.349896,-0.5075,-6.23,-3.1325
24,59306,0.9297621,-0.024888,-0.349042,-0.21,-6.2825,-3.08
25,59402,0.931836,-0.025986,-0.352702,0.0875,-5.8275,-3.0975
26,59499,0.9335441,-0.026474,-0.355752,0.2625,-5.25,-3.08
27,59595,0.9340321,-0.024766,-0.35746,0.28,-4.83,-3.115
28,59692,0.935008,-0.024034,-0.360632,0.3675,-4.655,-3.08
29,59789,0.935008,-0.023912,-0.361974,0.4025,-4.725,-3.0625
30,59885,0.9333,-0.023058,-0.36295,0.385,-4.9175,-3.115
31,59982,0.9315921,-0.019886,-0.362828,0.2275,-5.32,-3.0975
32,60079,0.930494,-0.020618,-0.361974,0.07,-5.425,-3.0975
33,60175,0.930616,-0.021716,-0.361364,0.0875,-5.1275,-3.115
34,60272,0.931348,-0.020496,-0.358802,0.21,-4.9,-3.115
35,60369,0.9324461,-0.022326,-0.359412,0.245,-5.11,-3.15
36,60465,0.931226,-0.023546,-0.358192,0.245,-5.4075,-3.1675
37,60562,0.9298841,-0.023302,-0.356362,0.2625,-5.7575,-3.2025
38,60659,0.92964,-0.02318,-0.355386,0.455,-5.8275,-3.2725
39,60755,0.930372,-0.02257,-0.353312,0.6125,-5.775,-3.3425
40,60852,0.930494,-0.022326,-0.354532,0.7,-5.775,-3.43
41,60949,0.929518,-0.021716,-0.355264,0.6475,-5.5475,-3.4825
42,61045,0.9282981,-0.020862,-0.353434,0.7175,-5.3375,-3.4825
43,61142,0.926468,-0.020618,-0.355996,0.8925,-5.11,-3.5875
44,61239,0.9261021,-0.021106,-0.354898,1.015,-4.9175,-3.57
45,61335,0.9254921,-0.020862,-0.356362,1.0325,-4.8825,-3.5175
46,61432,0.928664,-0.021716,-0.355386,1.26,-4.9,-3.5875
47,61529,0.931348,-0.02135,-0.354898,1.295,-4.8125,-3.465
48,61625,0.933178,-0.020984,-0.355264,1.4,-5.075,-3.4475
49,61722,0.935984,-0.020374,-0.356118,1.3475,-5.46,-3.465
50,61819,0.93513,-0.02013,-0.355142,1.19,-5.74,-3.4475
51,61915,0.934276,-0.021838,-0.35685,1.295,-5.88,-3.3775
52,62012,0.932568,-0.022936,-0.359168,1.2425,-6.09,-3.36
53,62108,0.930006,-0.025376,-0.358802,1.1375,-6.1425,-3.255
54,62205,0.9293961,-0.025498,-0.358314,1.155,-6.125,-3.2025
55,62302,0.928176,-0.026718,-0.357948,0.98,-5.8975,-3.08
56,62398,0.9289081,-0.026474,-0.357704,0.9275,-5.5475,-3.2025
57,62495,0.9297621,-0.028426,-0.356728,0.6825,-5.32,-3.15
58,62592,0.930006,-0.028182,-0.357338,0.56,-5.18,-3.255
59,62688,0.9302501,-0.026718,-0.356362,0.385,-5.18,-3.395
60,62785,0.9298841,-0.0244,-0.357094,0.2975,-5.1975,-3.43
61,62882,0.93086,-0.023546,-0.356606,0.2975,-5.285,-3.5525
62,62978,0.9297621,-0.022448,-0.355874,0.455,-5.39,-3.6225
63,63075,0.929518,-0.021106,-0.355386,0.49,-5.53,-3.6925
64,63172,0.9282981,-0.022814,-0.353922,0.5775,-5.565,-3.745
65,63268,0.927688,-0.021228,-0.352946,0.7175,-5.4425,-3.675
66,63365,0.930494,-0.022204,-0.3538,0.9275,-5.3025,-3.5175
67,63462,0.9307381,-0.02379,-0.357216,1.0325,-5.4425,-3.43
68,63558,0.931836,-0.024766,-0.357582,1.0325,-5.53,-3.3775
69,63655,0.9333,-0.0244,-0.35685,0.9975,-5.74,-3.2725
70,63752,0.9322021,-0.02562,-0.358558,0.8575,-5.845,-3.3425
71,63848,0.9324461,-0.02562,-0.358436,0.7875,-5.8975,-3.3775
72,63945,0.9322021,-0.025742,-0.358436,0.77,-5.7575,-3.3775
73,64042,0.9324461,-0.024888,-0.357216,0.8575,-5.7225,-3.3775
74,64138,0.9320801,-0.026108,-0.356972,0.9625,-5.9675,-3.395
75,64235,0.930616,-0.026352,-0.355264,0.9625,-6.0375,-3.3425
76,64332,0.927932,-0.02684,-0.355508,0.9275,-6.0725,-3.4125
77,64428,0.927322,-0.027938,-0.353556,0.9625,-5.915,-3.3775
78,64525,0.925858,-0.028304,-0.354654,0.8575,-5.705,-3.465
79,64622,0.9282981,-0.02867,-0.351482,0.8400001,-5.5475,-3.465
80,64718,0.930616,-0.029768,-0.353312,0.805,-5.4775,-3.4825
81,64815,0.92964,-0.02806,-0.352824,0.735,-5.565,-3.5525
82,64912,0.930372,-0.02623,-0.355996,0.665,-5.5125,-3.5525
