,T,ax,ay,az,gx,gy,gz
0,536,0.872422,-0.138226,-0.154574,18.865,-18.725,-20.4225
1,677,0.8902341,-0.133468,-0.219112,12.985,-38.99,-96.70501
2,774,0.949892,-0.140544,-0.236192,122.4125,-176.155,-211.8025
3,872,0.952942,-0.141032,-0.22265,57.2075,-121.31,-56.91
4,969,0.95465,-0.139568,-0.221308,5.39,-8.96,-3.745
5,1067,0.955138,-0.13969,-0.223382,3.395,-4.5675,-1.5225
6,1164,0.95709,-0.141154,-0.222284,3.3775,-4.7425,-1.47
7,1262,0.959652,-0.1403,-0.223626,3.0975,-4.865,-1.47
8,1360,0.9580661,-0.142008,-0.224846,2.905,-4.97,-1.4525
9,1457,0.954162,-0.143228,-0.2196,2.66,-4.8475,-1.4875
10,1555,0.9525761,-0.142618,-0.22143,2.345,-4.935,-1.4875
11,1652,0.951844,-0.143838,-0.222772,2.24,-5.3025,-1.54
12,1750,0.9539181,-0.142496,-0.222162,2.17,-5.355,-1.4525
13,1847,0.954284,-0.140422,-0.221186,2.1175,-5.39,-1.3475
14,1945,0.9548941,-0.139202,-0.221918,1.9775,-5.32,-1.3475
15,2042,0.9553821,-0.138836,-0.219844,1.995,-5.18,-1.33
16,2140,0.954528,-0.13908,-0.22021,2.0475,-4.8825,-1.2775
17,2237,0.954162,-0.14152,-0.22082,1.96,-4.795,-1.225
18,2335,0.953308,-0.141642,-0.22143,1.855,-4.725,-1.33
19,2432,0.954162,-0.141032,-0.221186,1.68,-4.5675,-1.365
20,2530,0.955504,-0.140544,-0.218624,1.47,-4.6725,-1.26
21,2627,0.9540401,-0.13908,-0.219356,1.3125,-4.8825,-1.225
22,2725,0.9548941,-0.136152,-0.21533,1.4875,-4.935,-1.2075
23,2822,0.9562361,-0.137006,-0.218868,1.6275,-5.0925,-1.2075
24,2920,0.956968,-0.137738,-0.219966,1.9075,-4.8825,-1.2075
25,3017,0.954284,-0.137494,-0.218624,2.03,-4.5325,-1.19
26,3115,0.951722,-0.136396,-0.21899,2.17,-4.445,-1.155
27,3212,0.95038,-0.133346,-0.218136,2.275,-4.5675,-1.2425
28,3310,0.951356,-0.13603,-0.21655,2.5025,-4.4275,-1.2425
29,3407,0.955748,-0.137372,-0.21716,2.7475,-4.2175,-1.295
30,3505,0.96014,-0.139446,-0.215574,2.87,-4.235,-1.33
31,3602,0.962702,-0.139934,-0.216916,2.8,-4.165,-1.3125
32,3700,0.959408,-0.140422,-0.216916,2.9225,-3.9725,-1.47
33,3797,0.955504,-0.136762,-0.21533,2.975,-3.8325,-1.5575
34,3895,0.9535521,-0.13603,-0.214476,3.115,-3.955,-1.54
35,3992,0.954406,-0.136762,-0.217892,3.115,-3.955,-1.5225
36,4090,0.956114,-0.137494,-0.218502,3.185,-4.025,-1.4
